240  6540	2.239873e+00	1.348279e-01	2.307559e+00	8.722949e-01	6.761032e-02	5.855905e-01	9.270401e+00	6.159539e+01	8.622062e-01	4.161075e-01	
18  6470.92	2.407001e+00	1.364254e-01	2.341320e+00	8.879138e-01	7.647693e-02	5.870782e-01	9.692947e+00	6.234438e+01	8.709048e-01	4.145792e-01	
252  6426.23	2.335637e+00	1.338626e-01	2.226940e+00	8.928691e-01	6.096505e-02	5.923149e-01	8.352310e+00	6.209977e+01	8.451784e-01	4.093556e-01	
114  6388.42	2.372888e+00	1.342421e-01	2.186584e+00	8.992764e-01	5.244535e-02	6.101837e-01	7.422989e+00	6.365884e+01	8.438309e-01	3.914060e-01	
296  6323.11	2.422296e+00	1.311576e-01	2.198333e+00	9.040331e-01	5.315908e-02	6.384767e-01	7.355606e+00	6.555867e+01	8.392280e-01	3.630222e-01	
594  6257.51	2.388597e+00	1.306934e-01	2.161051e+00	9.086613e-01	4.629187e-02	6.367830e-01	6.703537e+00	6.523680e+01	8.328241e-01	3.647307e-01	
146  6227.53	2.365115e+00	1.308553e-01	2.109333e+00	9.127219e-01	3.203390e-02	6.409074e-01	5.143906e+00	6.559489e+01	8.272194e-01	3.605898e-01	
241  6205.66	2.214433e+00	1.257250e-01	2.063638e+00	9.161738e-01	3.153384e-02	6.522827e-01	5.259018e+00	6.521177e+01	8.078506e-01	3.492321e-01	
135  6172.39	2.278775e+00	1.258678e-01	2.044369e+00	9.165150e-01	2.499979e-02	6.471730e-01	4.328819e+00	6.490970e+01	7.998070e-01	3.543560e-01	
2746  6163.02	2.294864e+00	1.328680e-01	2.013705e+00	9.187702e-01	1.058266e-02	6.150042e-01	2.194328e+00	6.361784e+01	8.151404e-01	3.865875e-01	
1041  6125.29	2.235770e+00	1.324305e-01	1.984708e+00	9.302724e-01	7.950975e-03	6.079689e-01	1.738354e+00	6.283603e+01	8.119726e-01	3.936627e-01	
44  6124.7	2.191124e+00	1.317441e-01	1.998893e+00	9.415561e-01	8.049036e-03	6.190776e-01	1.790997e+00	6.351197e+01	8.208152e-01	3.825194e-01	
1047  6124.16	2.257019e+00	1.297411e-01	2.054617e+00	9.458980e-01	3.306883e-02	6.184304e-01	5.412033e+00	6.317995e+01	8.205941e-01	3.831834e-01	
1884  6088.85	2.131621e+00	1.266032e-01	2.111888e+00	9.454153e-01	4.787388e-02	6.319717e-01	7.339462e+00	6.339747e+01	8.288412e-01	3.696310e-01	
1261  6079.35	2.197030e+00	1.285398e-01	1.964508e+00	9.507365e-01	9.659415e-03	6.270126e-01	2.083076e+00	6.352370e+01	8.045252e-01	3.745838e-01	
2060  6071.84	2.172494e+00	1.292993e-01	2.020145e+00	9.588795e-01	2.372683e-02	6.311294e-01	4.328819e+00	6.398620e+01	8.242988e-01	3.704440e-01	
328  6070.02	2.206834e+00	1.287453e-01	2.009819e+00	9.611968e-01	2.208567e-02	6.424643e-01	4.054375e+00	6.494723e+01	8.218499e-01	3.590630e-01	
4527  6034	2.236649e+00	1.224653e-01	1.959580e+00	9.639928e-01	1.556910e-02	6.664563e-01	3.023979e+00	6.589547e+01	7.888428e-01	3.350272e-01	
2474  6032.06	2.174128e+00	1.235104e-01	2.042955e+00	9.648438e-01	3.946530e-02	6.601665e-01	6.256424e+00	6.537738e+01	8.123985e-01	3.413407e-01	
2165  6015.14	2.259697e+00	1.200225e-01	2.077567e+00	9.526971e-01	4.474415e-02	6.849357e-01	6.640366e+00	6.728059e+01	8.010889e-01	3.164874e-01	
2.976e+04  6001.07	2.238038e+00	1.214627e-01	2.086411e+00	9.652205e-01	4.904607e-02	6.808257e-01	7.166794e+00	6.713215e+01	8.136784e-01	3.206037e-01	
17  6003.62	2.265228e+00	1.187754e-01	2.017587e+00	9.653799e-01	3.226469e-02	6.987986e-01	5.206375e+00	6.852337e+01	7.908435e-01	3.025734e-01	
5120  6002.19	2.263545e+00	1.188759e-01	1.992246e+00	9.622478e-01	2.696661e-02	6.932752e-01	4.554832e+00	6.792368e+01	7.839105e-01	3.081211e-01	
8.046e+04  6001.48	2.254185e+00	1.201783e-01	1.975010e+00	9.658590e-01	2.068120e-02	6.880102e-01	3.745888e+00	6.763515e+01	7.868827e-01	3.133981e-01	
8930  6001.68	2.217936e+00	1.191929e-01	1.955166e+00	9.695520e-01	1.826041e-02	6.884813e-01	3.433891e+00	6.736588e+01	7.814625e-01	3.129382e-01	
5.439e+04  5998.99	2.230637e+00	1.196033e-01	2.020291e+00	9.631884e-01	3.328081e-02	6.880630e-01	5.386765e+00	6.744855e+01	7.936151e-01	3.133530e-01	
3619  6000.77	2.255329e+00	1.183563e-01	2.062533e+00	9.755336e-01	4.499014e-02	7.005018e-01	6.657211e+00	6.859196e+01	8.016951e-01	3.008675e-01	
929  6001.51	2.184632e+00	1.169496e-01	2.085507e+00	9.747445e-01	5.339267e-02	7.015625e-01	7.669357e+00	6.819641e+01	8.032532e-01	2.998227e-01	
8847  5998.22	2.266093e+00	1.161581e-01	2.058119e+00	9.751462e-01	4.972547e-02	7.080528e-01	7.101517e+00	6.895605e+01	7.912360e-01	2.933020e-01	
